property,canceled,advance_time,arrival_year,arrival_month,arrival_week_number,arrival_day_of_month,weekend_stays,week_stays,num_adults,num_children,meal_package,booking_channel,is_returning,num_cancellations,num_not_canceled,reserved_room_code,assigned_room_code,num_changes,deposit_terms,wait_days,average_daily_rate,status,status_date
City Hotel,0,57,2016,March,11,12,2,1,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,78.3,Check-Out,2016-03-15
Resort Hotel,0,31,2016,April,16,16,4,10,2,0.0,BB,Offline TA/TO,0,0,0,E,E,0,No Deposit,0,65.0,Check-Out,2016-04-30
Resort Hotel,0,11,2015,December,49,5,2,1,2,0.0,Undefined,Groups,0,0,0,A,A,0,No Deposit,0,68.0,Check-Out,2015-12-08
Resort Hotel,0,81,2015,August,33,9,2,5,2,0.0,HB,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,130.0,Check-Out,2015-08-16
Resort Hotel,0,55,2016,March,14,28,1,1,2,0.0,BB,Direct,0,0,0,A,D,0,No Deposit,0,53.2,Check-Out,2016-03-30
Resort Hotel,1,33,2016,February,8,18,0,1,2,0.0,BB,Online TA,0,0,0,H,H,0,No Deposit,0,86.0,Canceled,2016-01-25
City Hotel,0,190,2017,August,32,7,1,5,3,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,175.5,Check-Out,2017-08-13
City Hotel,1,142,2017,June,26,28,0,1,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,125.0,Canceled,2017-02-06
Resort Hotel,0,109,2016,December,51,16,2,4,2,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,48.8,Check-Out,2016-12-22
City Hotel,1,103,2016,April,17,19,0,2,1,0.0,BB,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,115.0,Canceled,2016-02-25
City Hotel,0,124,2016,August,33,8,1,5,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,97.01,Check-Out,2016-08-14
Resort Hotel,1,320,2017,June,22,3,2,5,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,74.25,Canceled,2017-03-16
City Hotel,0,177,2016,August,32,2,2,5,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,99.45,Check-Out,2016-08-09
City Hotel,0,0,2016,March,13,25,0,1,2,1.0,BB,Online TA,0,0,0,A,B,0,No Deposit,0,178.0,Check-Out,2016-03-26
City Hotel,0,11,2015,October,41,9,1,2,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,139.33,Check-Out,2015-10-12
City Hotel,1,405,2017,July,27,4,0,2,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,80.0,Canceled,2017-06-23
City Hotel,0,116,2017,March,12,24,0,2,1,0.0,BB,Groups,0,0,0,A,A,1,No Deposit,0,90.0,Check-Out,2017-03-26
City Hotel,0,0,2015,October,44,31,0,1,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,107.0,Check-Out,2015-11-01
Resort Hotel,0,343,2016,September,39,21,0,4,2,0.0,HB,Corporate,1,0,1,A,E,2,No Deposit,0,61.5,Check-Out,2016-09-25
City Hotel,1,39,2017,January,2,9,1,4,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,88.4,Canceled,2016-12-01
City Hotel,1,262,2017,May,21,24,0,4,3,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,157.5,Canceled,2016-09-22
City Hotel,1,601,2017,March,9,2,0,2,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,62.0,Canceled,2015-10-21
City Hotel,0,21,2017,February,5,3,0,2,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,64.37,Check-Out,2017-02-05
City Hotel,1,32,2017,January,1,6,0,2,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,88.0,Canceled,2016-12-22
City Hotel,1,288,2016,May,19,5,0,3,2,0.0,BB,Groups,0,0,0,A,A,0,No Deposit,236,65.0,Canceled,2016-03-14
City Hotel,1,113,2017,May,20,20,2,1,1,0.0,BB,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,190.0,Canceled,2017-01-27
City Hotel,0,150,2016,June,25,16,0,3,2,0.0,HB,Offline TA/TO,0,0,0,A,A,1,No Deposit,0,90.0,Check-Out,2016-06-19
City Hotel,0,193,2016,September,40,30,1,2,2,0.0,BB,Groups,0,0,0,A,B,0,No Deposit,0,132.0,Check-Out,2016-10-03
City Hotel,1,156,2017,April,17,26,0,3,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,100.0,Canceled,2016-11-21
City Hotel,1,1,2015,August,32,4,0,2,1,0.0,BB,Corporate,0,0,0,A,A,0,No Deposit,0,65.0,Canceled,2015-08-03
City Hotel,0,4,2016,October,43,16,2,1,1,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,147.33,Check-Out,2016-10-19
City Hotel,1,48,2017,June,23,6,0,4,1,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,150.0,Canceled,2017-05-16
City Hotel,1,148,2015,December,53,30,1,4,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,Non Refund,79,67.0,Canceled,2015-11-11
City Hotel,1,68,2016,February,8,17,0,2,2,0.0,BB,Groups,0,1,0,A,A,0,Non Refund,0,75.0,Canceled,2016-01-06
City Hotel,1,188,2016,June,25,15,0,2,1,0.0,BB,Offline TA/TO,0,0,0,A,A,0,Non Refund,39,130.0,Canceled,2016-01-18
Resort Hotel,0,51,2016,August,35,21,4,9,2,0.0,BB,Offline TA/TO,0,0,0,F,F,1,No Deposit,0,193.6,Check-Out,2016-09-03
City Hotel,1,233,2017,June,25,23,1,2,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,105.0,Canceled,2017-04-21
Resort Hotel,0,0,2016,February,6,6,1,1,2,0.0,BB,Online TA,0,0,0,A,C,0,No Deposit,0,58.0,Check-Out,2016-02-08
City Hotel,0,209,2017,August,32,11,2,3,2,2.0,BB,Direct,0,0,0,F,F,1,No Deposit,0,198.0,Check-Out,2017-08-16
Resort Hotel,1,31,2015,November,45,2,5,11,1,0.0,BB,Corporate,0,0,0,A,A,0,No Deposit,0,40.0,Canceled,2015-10-10
City Hotel,0,99,2016,February,8,14,2,2,2,0.0,BB,Online TA,0,0,0,B,B,0,No Deposit,0,79.5,Check-Out,2016-02-18
City Hotel,1,34,2015,December,50,8,0,2,1,0.0,BB,Offline TA/TO,0,1,0,A,A,0,Non Refund,0,90.0,Canceled,2015-11-17
City Hotel,1,148,2015,July,31,29,0,2,2,0.0,BB,Online TA,0,1,0,A,A,0,No Deposit,0,76.5,Canceled,2015-03-09
Resort Hotel,0,57,2015,August,35,29,2,4,2,0.0,BB,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,101.25,Check-Out,2015-09-04
Resort Hotel,1,337,2017,May,19,13,4,6,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,54.0,Canceled,2016-07-05
Resort Hotel,0,301,2016,September,37,7,2,5,2,2.0,BB,Online TA,0,0,0,G,G,1,No Deposit,0,145.0,Check-Out,2016-09-14
Resort Hotel,0,2,2015,October,44,30,0,2,2,0.0,HB,Online TA,0,0,0,D,D,1,No Deposit,0,88.0,Check-Out,2015-11-01
City Hotel,0,1,2016,October,44,24,1,0,2,0.0,BB,Direct,0,0,0,D,D,0,No Deposit,0,130.5,Check-Out,2016-10-25
City Hotel,0,7,2017,July,28,15,2,1,2,0.0,SC,Online TA,0,0,0,A,D,1,No Deposit,0,105.0,Check-Out,2017-07-18
Resort Hotel,0,6,2015,July,29,16,0,3,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,102.65,Check-Out,2015-07-19
City Hotel,0,64,2017,July,30,29,0,1,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,150.0,Check-Out,2017-07-30
Resort Hotel,0,83,2017,June,23,7,0,1,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,96.0,Check-Out,2017-06-08
City Hotel,0,414,2017,July,28,13,0,2,2,0.0,HB,Groups,0,0,0,A,A,0,No Deposit,0,122.4,Check-Out,2017-07-15
City Hotel,1,11,2015,October,40,2,0,2,2,0.0,BB,Online TA,0,1,0,B,B,0,No Deposit,0,153.5,Canceled,2015-09-28
City Hotel,1,100,2017,April,16,22,2,2,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,105.0,Canceled,2017-01-12
Resort Hotel,0,0,2016,May,23,30,1,3,1,0.0,BB,Corporate,0,0,0,A,A,1,No Deposit,0,57.0,Check-Out,2016-06-03
Resort Hotel,0,5,2016,February,8,15,1,3,2,2.0,BB,Online TA,0,0,0,G,G,0,No Deposit,0,93.0,Check-Out,2016-02-19
Resort Hotel,0,10,2016,December,53,31,0,1,2,2.0,BB,Online TA,0,0,0,G,G,0,No Deposit,0,180.0,Check-Out,2017-01-01
City Hotel,0,328,2016,September,40,30,0,2,2,0.0,BB,Groups,0,0,0,A,A,0,No Deposit,38,65.0,Check-Out,2016-10-02
City Hotel,1,59,2017,January,4,23,1,1,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,80.0,Canceled,2016-11-25
City Hotel,1,167,2016,December,53,26,1,3,2,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,97.75,Canceled,2016-08-04
Resort Hotel,0,1,2016,January,1,2,1,1,2,0.0,BB,Online TA,0,0,0,A,D,0,No Deposit,0,48.0,Check-Out,2016-01-04
City Hotel,0,1,2016,May,22,27,0,2,2,1.0,BB,Online TA,0,0,0,A,D,0,No Deposit,0,179.0,Check-Out,2016-05-29
City Hotel,0,32,2015,November,47,20,0,2,1,0.0,BB,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,73.0,Check-Out,2015-11-22
City Hotel,0,53,2016,January,5,24,2,3,2,0.0,BB,Offline TA/TO,0,0,0,A,D,0,No Deposit,0,60.0,Check-Out,2016-01-29
City Hotel,0,11,2017,May,22,28,1,0,2,0.0,BB,Complementary,0,0,0,A,D,0,No Deposit,0,0.0,Check-Out,2017-05-29
City Hotel,1,54,2016,April,18,28,1,3,2,1.0,HB,Online TA,0,0,0,A,A,0,No Deposit,0,180.68,Canceled,2016-03-21
Resort Hotel,0,238,2017,August,34,25,2,5,2,0.0,HB,Online TA,0,0,0,A,A,1,No Deposit,0,134.1,Check-Out,2017-09-01
City Hotel,0,34,2015,October,41,7,0,3,2,0.0,BB,Online TA,0,0,0,A,B,0,No Deposit,0,100.2,Check-Out,2015-10-10
City Hotel,1,72,2016,March,12,14,1,3,2,0.0,SC,Online TA,0,0,0,A,A,2,No Deposit,0,68.4,Canceled,2016-03-08
City Hotel,1,69,2016,June,25,12,2,4,1,0.0,BB,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,120.0,Canceled,2016-04-27
City Hotel,0,16,2015,December,49,4,2,2,2,1.0,BB,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,92.85,Check-Out,2015-12-08
City Hotel,0,164,2016,August,32,5,0,2,1,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,105.3,Check-Out,2016-08-07
City Hotel,0,53,2017,January,2,8,2,3,2,0.0,BB,Online TA,0,0,0,A,A,2,No Deposit,0,88.4,Check-Out,2017-01-13
Resort Hotel,1,54,2016,August,34,15,1,5,2,0.0,HB,Online TA,0,0,0,A,A,0,No Deposit,0,221.0,Canceled,2016-06-22
City Hotel,1,88,2017,January,5,29,2,0,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,79.2,No-Show,2017-01-29
City Hotel,1,28,2017,March,9,2,0,3,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,95.0,Canceled,2017-02-02
Resort Hotel,0,48,2015,July,29,17,0,2,2,0.0,BB,Offline TA/TO,0,0,0,D,F,0,No Deposit,0,123.0,Check-Out,2015-07-19
City Hotel,0,4,2017,April,15,9,2,0,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,150.0,Check-Out,2017-04-11
City Hotel,0,297,2016,May,20,14,1,1,2,0.0,BB,Groups,0,0,0,A,A,1,No Deposit,236,32.5,Check-Out,2016-05-16
City Hotel,0,58,2016,June,27,28,0,4,2,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,131.4,Check-Out,2016-07-02
City Hotel,0,28,2016,April,16,16,1,1,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,114.0,Check-Out,2016-04-18
Resort Hotel,0,141,2016,May,22,26,2,5,2,0.0,BB,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,56.82,Check-Out,2016-06-02
City Hotel,1,71,2016,June,23,1,1,4,3,0.0,BB,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,115.6,Canceled,2016-03-22
Resort Hotel,0,165,2016,July,29,16,2,5,1,0.0,BB,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,90.1,Check-Out,2016-07-23
City Hotel,1,218,2016,October,41,5,0,3,2,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,122.4,Canceled,2016-08-19
City Hotel,0,192,2016,June,26,24,0,2,1,0.0,BB,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,95.0,Check-Out,2016-06-26
Resort Hotel,0,160,2016,September,37,8,0,1,2,0.0,BB,Offline TA/TO,0,0,0,D,E,0,No Deposit,0,99.0,Check-Out,2016-09-09
City Hotel,0,75,2015,September,38,19,2,2,1,0.0,BB,Groups,0,0,0,A,A,1,No Deposit,0,60.0,Check-Out,2015-09-23
City Hotel,0,23,2017,January,2,11,0,0,1,0.0,BB,Online TA,0,0,0,A,A,5,No Deposit,0,0.0,Check-Out,2017-01-11
Resort Hotel,0,98,2017,February,9,28,0,4,2,0.0,BB,Direct,0,0,0,F,F,0,No Deposit,0,76.83,Check-Out,2017-03-04
City Hotel,0,40,2015,October,43,21,1,4,2,2.0,SC,Online TA,0,0,0,F,G,1,No Deposit,0,150.12,Check-Out,2015-10-26
City Hotel,0,12,2015,October,44,25,2,1,2,0.0,BB,Groups,0,0,0,A,A,0,No Deposit,0,85.67,Check-Out,2015-10-28
City Hotel,1,309,2016,May,20,12,0,2,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,62.0,Canceled,2015-10-21
City Hotel,1,307,2015,August,34,20,0,2,2,0.0,BB,Groups,1,1,0,A,A,0,No Deposit,0,62.8,Canceled,2014-10-17
City Hotel,1,105,2016,December,52,20,0,1,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,93.6,Canceled,2016-10-15
City Hotel,1,316,2017,April,16,21,0,1,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,109.8,Canceled,2016-06-09
City Hotel,1,104,2015,August,36,30,2,1,2,0.0,HB,Groups,0,0,0,A,A,0,Non Refund,0,90.0,Canceled,2015-07-22
City Hotel,0,170,2017,July,29,17,1,4,2,1.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,125.1,Check-Out,2017-07-22
City Hotel,1,129,2017,June,25,24,2,1,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,130.0,Canceled,2017-02-15
City Hotel,0,129,2016,August,34,16,0,5,2,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,124.2,Check-Out,2016-08-21
City Hotel,1,9,2017,April,15,13,0,3,2,0.0,BB,Online TA,0,0,0,E,E,0,No Deposit,0,210.0,Canceled,2017-04-04
City Hotel,0,47,2017,June,23,10,1,1,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,112.0,Check-Out,2017-06-12
City Hotel,1,217,2017,February,7,13,7,18,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,85.0,Canceled,2016-07-25
City Hotel,1,108,2016,March,12,18,0,2,2,0.0,BB,Offline TA/TO,0,1,0,A,A,0,Non Refund,0,80.0,Canceled,2015-12-29
City Hotel,0,16,2016,March,10,4,1,2,2,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,69.35,Check-Out,2016-03-07
City Hotel,1,31,2016,December,50,4,5,10,1,0.0,SC,Online TA,0,0,0,A,D,0,No Deposit,0,87.41,No-Show,2016-12-04
City Hotel,0,79,2016,April,18,30,2,3,2,0.0,HB,Offline TA/TO,0,0,0,A,D,0,No Deposit,0,105.0,Check-Out,2016-05-05
City Hotel,1,145,2016,October,43,22,1,1,2,1.0,HB,Online TA,0,0,0,A,A,0,No Deposit,0,177.75,Canceled,2016-07-24
Resort Hotel,0,222,2016,July,30,23,2,5,2,0.0,HB,Direct,0,0,0,E,E,1,No Deposit,0,182.75,Check-Out,2016-07-30
City Hotel,1,38,2017,January,2,14,0,1,1,0.0,BB,Corporate,0,0,0,A,A,0,Non Refund,0,75.0,Canceled,2016-12-07
City Hotel,1,51,2016,November,45,3,1,3,1,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,90.0,Canceled,2016-10-27
City Hotel,1,127,2016,November,47,19,2,2,2,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,97.75,Canceled,2016-07-25
Resort Hotel,0,119,2017,August,31,1,2,8,2,0.0,BB,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,137.0,Check-Out,2017-08-11
City Hotel,1,426,2016,September,37,8,0,2,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,62.0,Canceled,2015-10-21
City Hotel,0,56,2017,March,11,18,1,1,2,2.0,BB,Direct,0,0,0,F,F,0,No Deposit,0,193.0,Check-Out,2017-03-20
City Hotel,0,58,2016,January,5,27,0,3,1,0.0,BB,Offline TA/TO,0,0,0,A,A,1,No Deposit,0,80.0,Check-Out,2016-01-30
Resort Hotel,0,283,2015,October,42,12,2,5,1,0.0,BB,Groups,0,0,0,A,A,0,No Deposit,0,41.98,Check-Out,2015-10-19
City Hotel,0,26,2016,May,22,22,2,0,2,0.0,BB,Online TA,0,0,0,A,B,1,No Deposit,0,121.0,Check-Out,2016-05-24
City Hotel,1,21,2016,March,11,9,0,4,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,93.5,Canceled,2016-03-04
Resort Hotel,1,468,2016,May,20,12,0,2,2,0.0,HB,Groups,0,1,0,A,A,0,No Deposit,0,67.0,Canceled,2015-07-30
Resort Hotel,1,215,2016,June,23,1,0,3,2,0.0,FB,Groups,0,0,0,A,A,0,Non Refund,0,110.0,Canceled,2015-12-01
Resort Hotel,0,1,2015,November,45,3,0,2,1,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,36.0,Check-Out,2015-11-05
City Hotel,1,29,2015,October,44,29,0,3,1,0.0,BB,Online TA,0,1,0,A,A,0,No Deposit,0,120.0,Canceled,2015-10-13
Resort Hotel,0,7,2017,March,10,5,4,9,2,0.0,BB,Online TA,0,0,0,G,G,1,No Deposit,0,112.0,Check-Out,2017-03-18
Resort Hotel,0,292,2015,October,43,21,0,2,2,0.0,HB,Offline TA/TO,0,0,0,A,D,1,No Deposit,0,70.0,Check-Out,2015-10-23
Resort Hotel,0,1,2016,June,25,14,0,1,1,0.0,BB,Online TA,0,0,0,A,B,0,No Deposit,0,73.15,Check-Out,2016-06-15
City Hotel,0,132,2016,November,48,25,0,2,2,0.0,BB,Online TA,0,0,0,F,F,1,No Deposit,0,153.0,Check-Out,2016-11-27
City Hotel,0,47,2016,September,37,10,1,1,2,0.0,HB,Groups,0,0,0,A,A,0,No Deposit,0,96.0,Check-Out,2016-09-12
Resort Hotel,0,84,2017,March,9,1,6,19,2,0.0,HB,Groups,0,0,0,A,A,0,No Deposit,0,55.8,Check-Out,2017-03-26
Resort Hotel,0,22,2016,August,35,25,2,3,2,0.0,BB,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,125.0,Check-Out,2016-08-30
City Hotel,0,237,2015,September,38,14,1,2,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,89.25,Check-Out,2015-09-17
City Hotel,1,113,2016,February,9,25,0,3,2,0.0,BB,Offline TA/TO,0,1,0,A,A,0,Non Refund,44,75.0,Canceled,2015-12-18
City Hotel,0,176,2016,March,13,20,2,4,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,90.0,Check-Out,2016-03-26
Resort Hotel,0,0,2017,February,8,22,0,1,2,0.0,BB,Direct,1,0,0,D,D,0,No Deposit,0,68.0,Check-Out,2017-02-23
Resort Hotel,0,1,2016,August,35,27,2,3,3,0.0,BB,Direct,0,0,1,A,A,0,No Deposit,0,209.0,Check-Out,2016-09-01
Resort Hotel,0,0,2016,March,12,17,0,1,1,0.0,BB,Direct,0,0,0,A,A,0,No Deposit,0,40.0,Check-Out,2016-03-18
Resort Hotel,0,114,2017,July,30,27,1,3,2,1.0,HB,Direct,0,0,0,E,E,0,No Deposit,0,185.0,Check-Out,2017-07-31
City Hotel,1,58,2017,July,30,29,2,2,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,122.0,Canceled,2017-06-02
City Hotel,1,11,2016,May,23,31,0,2,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,119.0,Canceled,2016-05-25
City Hotel,0,142,2017,August,34,24,0,1,2,0.0,BB,Direct,0,0,0,D,E,1,No Deposit,0,150.0,Check-Out,2017-08-25
Resort Hotel,1,22,2017,February,8,23,0,2,2,0.0,Undefined,Groups,0,0,0,A,D,0,No Deposit,0,46.0,Canceled,2017-02-21
City Hotel,0,2,2016,April,15,3,2,0,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,101.0,Check-Out,2016-04-05
City Hotel,0,3,2015,October,40,1,0,1,1,0.0,BB,Complementary,0,0,0,A,A,0,No Deposit,0,0.0,Check-Out,2015-10-02
Resort Hotel,1,59,2016,July,30,22,0,2,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,160.0,Canceled,2016-06-09
City Hotel,0,190,2016,November,45,3,0,3,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,90.9,Check-Out,2016-11-06
City Hotel,1,137,2016,January,5,27,0,2,1,0.0,BB,Groups,0,1,0,A,A,0,Non Refund,45,70.0,Canceled,2015-10-27
City Hotel,1,88,2016,April,18,29,2,3,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,119.85,Canceled,2016-04-18
Resort Hotel,0,108,2017,August,34,22,2,8,2,0.0,BB,Offline TA/TO,0,0,0,E,E,0,No Deposit,0,208.28,Check-Out,2017-09-01
City Hotel,0,123,2016,May,22,22,2,2,2,0.0,BB,Online TA,0,0,0,D,D,1,No Deposit,0,107.95,Check-Out,2016-05-26
City Hotel,0,1,2016,June,24,11,1,1,2,0.0,BB,Online TA,0,0,0,D,E,0,No Deposit,0,136.0,Check-Out,2016-06-13
City Hotel,1,52,2016,September,38,11,2,0,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,No Deposit,14,130.0,Canceled,2016-08-04
Resort Hotel,1,244,2015,September,36,2,2,5,2,0.0,BB,Groups,0,24,0,A,A,0,No Deposit,0,8.0,Canceled,2015-06-17
Resort Hotel,1,224,2017,April,16,22,2,5,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,60.0,Canceled,2016-09-25
City Hotel,0,220,2016,September,38,17,2,1,1,0.0,HB,Offline TA/TO,0,0,0,A,A,1,No Deposit,0,128.0,Check-Out,2016-09-20
Resort Hotel,0,22,2015,October,44,27,0,2,1,0.0,BB,Offline TA/TO,0,0,0,A,A,1,No Deposit,0,37.6,Check-Out,2015-10-29
Resort Hotel,0,123,2016,October,43,21,2,3,2,0.0,BB,Groups,0,0,0,F,F,3,No Deposit,0,95.0,Check-Out,2016-10-26
Resort Hotel,0,47,2015,September,36,5,2,5,2,0.0,BB,Direct,0,0,0,A,A,0,No Deposit,0,98.0,Check-Out,2015-09-12
City Hotel,0,21,2016,October,44,26,0,2,1,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,95.48,Check-Out,2016-10-28
City Hotel,1,183,2017,June,23,8,0,2,1,0.0,BB,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,120.0,Canceled,2016-12-07
City Hotel,0,1,2016,January,3,12,0,1,1,0.0,BB,Direct,0,0,0,A,A,0,No Deposit,0,76.0,Check-Out,2016-01-13
City Hotel,0,93,2017,August,31,4,1,2,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,125.0,Check-Out,2017-08-07
City Hotel,1,443,2016,April,18,29,0,1,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,65.0,Canceled,2016-01-19
City Hotel,0,22,2015,October,42,13,0,3,2,0.0,BB,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,75.0,Check-Out,2015-10-16
Resort Hotel,0,35,2016,December,52,21,0,2,1,0.0,BB,Online TA,1,0,5,A,D,2,No Deposit,0,34.4,Check-Out,2016-12-23
Resort Hotel,1,73,2015,November,47,16,1,3,1,0.0,BB,Direct,0,0,0,A,A,0,No Deposit,0,47.4,Canceled,2015-11-02
Resort Hotel,1,43,2015,December,53,31,0,1,2,0.0,BB,Direct,0,0,0,D,D,0,No Deposit,0,80.0,Canceled,2015-12-23
City Hotel,1,15,2016,September,39,18,4,10,1,2.0,BB,Online TA,0,0,0,F,F,0,No Deposit,0,236.14,Canceled,2016-09-17
City Hotel,0,35,2016,August,34,15,1,1,2,0.0,BB,Online TA,0,0,0,A,D,0,No Deposit,0,135.9,Check-Out,2016-08-17
City Hotel,1,350,2016,June,25,17,0,2,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,140.0,Canceled,2015-08-11
City Hotel,0,118,2016,June,24,6,1,1,1,0.0,BB,Offline TA/TO,0,0,0,A,D,1,No Deposit,0,110.0,Check-Out,2016-06-08
City Hotel,1,163,2016,August,35,26,0,2,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,96.3,Canceled,2016-05-15
City Hotel,1,283,2015,July,31,27,1,1,2,0.0,BB,Groups,0,1,0,A,A,0,Non Refund,0,62.0,Canceled,2015-06-29
City Hotel,1,304,2016,November,45,3,0,3,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,89.0,Canceled,2016-02-01
City Hotel,1,279,2015,July,30,23,0,2,2,0.0,BB,Groups,0,1,0,A,A,0,No Deposit,0,62.0,Canceled,2015-01-01
City Hotel,1,41,2017,August,33,16,0,2,2,1.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,180.0,Canceled,2017-07-10
Resort Hotel,0,0,2016,February,6,4,0,1,2,0.0,BB,Offline TA/TO,0,0,1,D,D,0,No Deposit,0,46.4,Check-Out,2016-02-05
City Hotel,1,133,2016,June,23,2,1,3,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,104.76,Canceled,2016-05-06
City Hotel,0,231,2016,August,35,21,2,2,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,90.95,Check-Out,2016-08-25
Resort Hotel,0,1,2016,February,6,2,0,2,1,0.0,BB,Corporate,0,0,1,A,D,1,No Deposit,0,27.0,Check-Out,2016-02-04
City Hotel,0,68,2015,September,40,29,0,2,2,0.0,BB,Offline TA/TO,0,0,0,A,D,0,No Deposit,0,65.0,Check-Out,2015-10-01
City Hotel,1,156,2017,April,17,26,0,3,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,100.0,Canceled,2016-11-21
City Hotel,1,255,2016,November,46,7,1,2,1,0.0,BB,Corporate,0,0,0,E,E,0,Non Refund,0,106.0,Canceled,2016-08-29
City Hotel,0,135,2017,March,13,31,2,3,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,86.49,Check-Out,2017-04-05
Resort Hotel,1,279,2015,October,41,8,2,5,2,0.0,HB,Groups,0,1,0,A,A,0,No Deposit,0,63.4,Canceled,2015-07-07
